rental_date,rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
2024-01-04,05,258,신길역3번출구,정기,F,20대,1,29.89,0.34,1480,9
2024-01-04,05,156,서울서부지방법원 앞,정기,F,30대,1,53.54,0.48,2080,9
2024-01-04,05,519,양지사거리,정기,F,30대,1,105.88,1.07,4610,19
2024-01-04,05,122,신성기사식당 앞,정기,F,30대,1,300.13,2.71,11660,49
2024-01-04,05,585,성수2가1동 공영주차장 인근,정기,F,30대,1,23.27,0.26,1130,4
2024-01-04,05,116,일진아이윌아파트 옆,정기,F,40대,1,23.28,0.23,980,4
2024-01-04,05,175,홍연2교옆,정기,F,40대,1,102.96,0.93,4000,22
2024-01-04,05,347,동대문역사문화공원역 9번출구 앞,정기,M,20대,1,21.03,0.14,590,3
2024-01-04,05,118,광흥창역 2번출구 앞,정기,M,20대,1,54.74,0.45,1920,10
2024-01-04,05,126,서강대 후문 옆,정기,M,20대,2,64.47,0.63,2700,16
2024-01-04,05,232,양평우림 이비즈센타 앞,정기,M,20대,1,30.31,0.2,860,3
2024-01-04,05,242,신길선원가와인아파트 앞,정기,M,20대,1,30.4,0.23,1010,3
2024-01-04,05,223,진주아파트상가 앞,정기,M,20대,1,176.85,1.48,6380,24
2024-01-04,05,108,서교동 사거리,정기,M,30대,1,74.65,0.67,2900,12
2024-01-04,05,512,뚝섬역 1번 출구 옆,정기,M,30대,1,32.95,0.3,1280,5
2024-01-04,05,334,종로3가역 2번출구 뒤,정기,M,30대,1,70.27,0.63,2730,20
2024-01-04,05,341,혜화역 3번출구 뒤,정기,M,30대,1,69.06,0.51,2180,11
2024-01-04,05,362,청계8가 사거리,정기,M,30대,1,31.36,0.2,880,4
2024-01-04,05,378,청계7가 사거리,정기,M,30대,1,92.07,0.81,3470,11
2024-01-04,05,239,유스호스텔 앞,정기,M,30대,1,18.58,0.16,690,4
2024-01-04,05,129,신촌역(2호선) 6번출구 옆,정기,M,30대,1,47.88,0.43,1860,5
2024-01-04,05,136,대흥동 주민센터,정기,M,30대,1,43.51,0.38,1640,7
2024-01-04,05,313,서울역 광장 파출소 옆,정기,M,40대,1,108.77,0.76,3270,19
2024-01-04,05,354,포르투갈 대사관 앞,정기,M,40대,1,35.8,0.26,1130,3
2024-01-04,05,106,합정역 7번출구 앞,정기,M,40대,1,76.67,0.56,2420,8
2024-01-04,05,179,가좌역 4번출구 앞,정기,M,50대,1,22.87,0.18,770,4
2024-01-04,05,551,구의삼성쉐르빌 앞,정기,M,50대,1,72.56,0.58,2510,12
2024-01-04,05,631,답십리역 1번출구,정기,M,50대,1,0,0,0,24
2024-01-04,05,414,상암동주민센터 옆,정기,M,50대,1,44.25,0.35,1490,7
2024-01-04,05,206,KBS 앞,정기,M,60대,1,16.22,0.15,630,55
2024-01-04,05,221,여의도초교 앞,정기,M,60대,2,70.27,0.63,2730,14
2024-01-04,05,120,신수동 사거리,일일(회원),M,30대,1,106.13,0.78,3350,14
2024-01-04,05,166,가재울 초등학교,일일(회원),M,30대,1,84.27,0.71,3040,16
2024-01-04,06,302,경복궁역 4번출구 뒤,정기,F,20대,1,20.59,0.19,800,5
2024-01-04,06,119,서강나루 공원,정기,F,20대,1,28.31,0.26,1100,7
2024-01-04,06,122,신성기사식당 앞,정기,F,20대,1,95.52,0.93,4020,20
2024-01-04,06,622,전농사거리 교통섬,정기,F,20대,1,162.88,1.84,7910,40
2024-01-04,06,634,외국어대 정문 앞,정기,F,20대,2,23.56,0.28,1190,12
2024-01-04,06,640,KEB하나은행 청량리역지점,정기,F,20대,1,26.36,0.3,1280,8
2024-01-04,06,140,이화여대 후문,정기,F,20대,1,24.97,0.23,970,11
2024-01-04,06,141,연대 대운동장 옆,정기,F,20대,1,23.05,0.23,970,9
2024-01-04,06,926,불광역 8번출구,정기,F,20대,1,31.7,0.32,1380,6
2024-01-04,06,417,DMC역 2번출구 옆,정기,F,20대,1,55.41,0.61,2640,8
2024-01-04,06,501,광진구의회 앞,정기,F,20대,1,82.13,0.57,2440,10
2024-01-04,06,354,포르투갈 대사관 앞,정기,F,30대,1,42.96,0.52,2260,18
2024-01-04,06,900,은평예술회관,정기,F,30대,1,12.59,0.14,600,3
2024-01-04,06,907,CJ 드림시티,정기,F,30대,1,51.22,0.46,1990,9
2024-01-04,06,252,보라매역4번출구,정기,F,40대,1,89.2,0.99,4250,24
2024-01-04,06,249,여의도중학교 옆,정기,F,50대,1,68.73,0.62,2670,10
2024-01-04,06,116,일진아이윌아파트 옆,정기,M,20대,1,44.87,0.24,1030,4
2024-01-04,06,327,낙원상가 옆,정기,M,20대,1,18.53,0.17,720,4
2024-01-04,06,328,탑골공원 앞,정기,M,20대,1,16.47,0.15,660,7
2024-01-04,06,349,사직동주민센터,정기,M,20대,1,42.21,0.38,1640,6
2024-01-04,06,378,청계7가 사거리,정기,M,20대,1,35.48,0.26,1120,6
2024-01-04,06,383,신당역 12번 출구 뒤,정기,M,20대,1,115.95,0.76,3290,22
2024-01-04,06,701,목동사거리 부근,정기,M,20대,1,84.78,1.03,4460,24
2024-01-04,06,635,시조사 앞 (청량고정문 옆),정기,M,20대,1,63.1,0.6,2570,14
2024-01-04,06,211,여의도역 4번출구 옆,정기,M,20대,1,17.25,0.16,670,2
2024-01-04,06,212,여의도역 1번출구 옆,정기,M,20대,1,16.08,0.13,580,1
2024-01-04,06,104,합정역 1번출구 앞,정기,M,20대,1,32.69,0.29,1270,6
2024-01-04,06,504,신자초교입구교차로,정기,M,30대,1,20.53,0.14,610,2
2024-01-04,06,326,안국역 5번출구 앞,정기,M,30대,1,20.49,0.16,690,2
2024-01-04,06,347,동대문역사문화공원역 9번출구 앞,정기,M,30대,1,44.52,0.34,1460,6
2024-01-04,06,371,동대입구역 6번출구 뒤,정기,M,30대,1,54.17,0.4,1710,8
2024-01-04,06,160,북아현동 가구거리,정기,M,30대,1,29.08,0.25,1080,5
2024-01-04,06,244,영등포삼환아파트 앞,정기,M,30대,1,0,0,0,10
2024-01-04,06,101,(구)합정동 주민센터,정기,M,30대,1,21.54,0.2,850,5
2024-01-04,06,255,도림4거리,정기,M,30대,1,20.87,0.2,850,3
2024-01-04,06,707,신정3동주민센터,정기,M,30대,1,60.29,0.47,2030,10
2024-01-04,06,185,마포 신수공원 앞,정기,M,30대,1,24.2,0.22,940,4
2024-01-04,06,557,도선동 주민센터 앞,정기,M,30대,1,61.47,0.46,1990,8
2024-01-04,06,640,KEB하나은행 청량리역지점,정기,M,30대,1,58.81,0.46,1980,15
2024-01-04,06,265,영등포유통상가 사거리,정기,M,30대,1,9.01,0.08,350,1
2024-01-04,06,271,샛강생태공원방문자센터 앞,정기,M,30대,1,23.13,0.17,730,2
2024-01-04,06,903,은평뉴타운 아이파크,정기,M,30대,1,39.2,0.38,1650,5
2024-01-04,06,912,응암오거리,정기,M,30대,1,124.21,0.86,3690,13
2024-01-04,06,213,KT앞,정기,M,30대,1,111.38,0.87,3750,16
2024-01-04,06,219,롯데캐슬엠파이어 옆,정기,M,30대,1,26.61,0.19,840,4
2024-01-04,06,300,정동사거리,정기,M,40대,1,35.94,0.28,1210,5
2024-01-04,06,311,서울광장 옆,정기,M,40대,1,20.16,0.16,670,3
2024-01-04,06,339,종로4가 사거리,정기,M,40대,1,40.99,0.32,1380,8
2024-01-04,06,352,중앙고입구 삼거리,정기,M,40대,1,63.01,0.54,2340,9
2024-01-04,06,147,마포역 4번출구 뒤,정기,M,40대,1,21,0.16,680,2
2024-01-04,06,156,서울서부지방법원 앞,정기,M,40대,1,12.47,0.1,450,3
2024-01-04,06,173,서대문역 8번출구 앞,정기,M,40대,1,15.15,0.12,510,3
2024-01-04,06,617,청솔우성아파트 앞,정기,M,40대,1,83.44,0.7,3010,13
2024-01-04,06,244,영등포삼환아파트 앞,정기,M,40대,1,84.35,0.66,2840,13
2024-01-04,06,250,대림아파트 사거리,정기,M,40대,1,68.75,0.5,2170,9
2024-01-04,06,253,신풍역 5번출구 인근,정기,M,40대,1,88.51,0.69,2980,10
2024-01-04,06,259,대방역6번출구,정기,M,40대,3,140.99,1.03,4460,19
2024-01-04,06,129,신촌역(2호선) 6번출구 옆,정기,M,40대,1,139.29,1.22,5250,29
2024-01-04,06,188,홍은동 정원여중 입구,정기,M,40대,1,92.03,0.88,3810,19
2024-01-04,06,568,청계8가사거리 부근,정기,M,40대,1,16.56,0.12,510,2
2024-01-04,06,554,아차산역 사거리,정기,M,40대,1,12.34,0.1,410,1
2024-01-04,06,576,광나루역 3번 출구,정기,M,40대,1,357.22,2.83,12190,68
2024-01-04,06,223,진주아파트상가 앞,정기,M,40대,1,32.65,0.23,970,4
2024-01-04,06,310,청계광장 옆,정기,M,50대,1,37.68,0.31,1340,7
2024-01-04,06,326,안국역 5번출구 앞,정기,M,50대,1,24.24,0.2,850,5
2024-01-04,06,336,티마크 호텔 앞,정기,M,50대,1,57.02,0.46,2000,7
2024-01-04,06,351,청운초교 앞 삼거리,정기,M,50대,1,76.45,0.69,2970,14
2024-01-04,06,358,성대입구 사거리,정기,M,50대,1,52.25,0.47,2030,10
2024-01-04,06,362,청계8가 사거리,정기,M,50대,1,68.47,0.62,2660,12
2024-01-04,06,148,용강동 주민센터 앞,정기,M,50대,1,28.9,0.21,890,4
2024-01-04,06,232,양평우림 이비즈센타 앞,정기,M,50대,1,26.9,0.2,860,5
2024-01-04,06,340,혜화동 로터리,정기,M,60대,1,41.69,0.44,1880,7
2024-01-04,06,206,KBS 앞,정기,M,60대,1,75.16,0.68,2920,14
2024-01-04,06,421,마포구청 앞,정기,M,60대,1,319.89,2.68,11540,50
2024-01-04,06,413,상암월드컵파크 3단지 후문,정기,M,70대~,1,101.06,1.02,4400,20
2024-01-04,06,634,외국어대 정문 앞,일일(회원),M,20대,1,0,0,0,57
2024-01-04,07,516,광진메디칼 앞,정기,F,20대,1,50.35,0.38,1630,8
2024-01-04,07,320,을지로입구역 4번출구 앞,정기,F,20대,1,10.45,0.11,480,2
2024-01-04,07,358,성대입구 사거리,정기,F,20대,1,31.3,0.36,1550,7
2024-01-04,07,348,독립문역 사거리,정기,F,20대,1,54.66,0.55,2380,8
2024-01-04,07,142,아현역 4번출구 앞,정기,F,20대,1,38.61,0.35,1500,9
2024-01-04,07,143,공덕역 2번출구,정기,F,20대,1,41.47,0.43,1870,8
2024-01-04,07,121,마포소방서 앞,정기,F,20대,1,34.85,0.37,1600,11
2024-01-04,07,182,망원2빗물펌프장 앞,정기,F,20대,1,19.79,0.23,980,4
2024-01-04,07,581,용답초등학교,정기,F,20대,1,331.45,3.88,16740,57
2024-01-04,07,919,서울혁신파크,정기,F,20대,1,42.99,0.39,1670,12
2024-01-04,07,414,상암동주민센터 옆,정기,F,20대,1,56.37,0.51,2190,11
2024-01-04,07,315,신한은행 안국역지점 옆,정기,F,30대,1,20.77,0.26,1140,6
2024-01-04,07,332,을지로2가 사거리 남측,정기,F,30대,1,11.58,0.1,450,3
2024-01-04,07,111,상수역 2번출구 앞,정기,F,30대,1,17.67,0.23,970,6
2024-01-04,07,341,혜화역 3번출구 뒤,정기,F,30대,1,74.71,0.8,3430,20
2024-01-04,07,348,독립문역 사거리,정기,F,30대,1,64.64,0.71,3080,18
2024-01-04,07,162,봉원고가차도 밑,정기,F,30대,1,32.95,0.3,1300,7
2024-01-04,07,242,신길선원가와인아파트 앞,정기,F,30대,1,57.93,0.49,2120,13
2024-01-04,07,259,대방역6번출구,정기,F,30대,1,238.61,2.15,9270,39
2024-01-04,07,102,망원역 1번출구 앞,정기,F,30대,1,21.86,0.21,920,5
2024-01-04,07,818,숙명여대 입구 교차로,정기,F,30대,1,29.34,0.26,1140,6
2024-01-04,07,221,여의도초교 앞,정기,F,30대,1,19.99,0.23,990,5
2024-01-04,07,224,롯데캐슬 앞,정기,F,30대,1,5.7,0.07,300,1
2024-01-04,07,416,상암월드컵파크 1단지 교차로,정기,F,30대,1,24.35,0.29,1230,5
2024-01-04,07,375,다산 어린이공원,정기,F,40대,1,33.18,0.4,1710,13
2024-01-04,07,146,마포역 1번출구 뒤,정기,F,40대,1,99.36,0.9,3860,19
2024-01-04,07,166,가재울 초등학교,정기,F,40대,1,65.64,0.59,2550,13
2024-01-04,07,170,가재울 뉴타운 주유소 옆,정기,F,40대,1,294.51,2.58,11100,39
2024-01-04,07,519,양지사거리,정기,F,40대,1,23.42,0.21,910,3
2024-01-04,07,530,청계벽산아파트 앞,정기,F,40대,1,139,1.25,5400,24
2024-01-04,07,207,여의나루역 1번출구 앞,정기,F,40대,1,17.92,0.2,870,6
2024-01-04,07,400,상암한화오벨리스크 1차 앞,정기,F,50대,1,61.02,0.5,2140,10
2024-01-04,07,308,광화문 S타워 앞,정기,F,50대,1,89.81,0.88,3780,13
2024-01-04,07,501,광진구의회 앞,정기,F,60대,1,34.45,0.4,1740,11
2024-01-04,07,115,사루비아 빌딩 앞,정기,M,20대,1,48.13,0.43,1870,11
2024-01-04,07,306,광화문역 7번출구 앞,정기,M,20대,1,102.36,0.83,3590,33
2024-01-04,07,312,시청역 1번출구 뒤,정기,M,20대,1,28,0.23,1010,4
2024-01-04,07,334,종로3가역 2번출구 뒤,정기,M,20대,1,18.41,0.13,560,2
2024-01-04,07,343,예일빌딩(율곡로) 앞,정기,M,20대,1,77.97,0.42,1790,7
2024-01-04,07,363,신설동역 11번출구 뒤,정기,M,20대,1,179.88,1.55,6680,29
2024-01-04,07,364,창신역 1번출구 앞,정기,M,20대,1,0,0,0,11
2024-01-04,07,147,마포역 4번출구 뒤,정기,M,20대,1,44.91,0.44,1890,8
2024-01-04,07,171,임광빌딩 앞,정기,M,20대,1,239.5,2,8640,45
2024-01-04,07,173,서대문역 8번출구 앞,정기,M,20대,1,39.12,0.35,1520,7
2024-01-04,07,530,청계벽산아파트 앞,정기,M,20대,1,147.61,1.15,4970,20
2024-01-04,07,535,응봉삼거리,정기,M,20대,1,19.56,0.18,760,2
2024-01-04,07,546,잠실대교북단 교차로,정기,M,20대,1,54.36,0.41,1760,9
2024-01-04,07,610,동대문중 교차로,정기,M,20대,1,56.37,0.51,2190,11
2024-01-04,07,256,동아에코빌입구,정기,M,20대,1,116.47,0.9,3870,15
2024-01-04,07,387,훈련원공원주차장 앞,정기,M,20대,1,39.31,0.34,1460,6
2024-01-04,07,183,하늘채코오롱아파트 건너편,정기,M,20대,1,27.54,0.25,1070,3
2024-01-04,07,195,모래내고가차도,정기,M,20대,1,130.99,1.04,4470,7
2024-01-04,07,623,서울시립대 정문 앞,정기,M,20대,1,23.17,0.18,780,3
2024-01-04,07,634,외국어대 정문 앞,정기,M,20대,1,38.02,0.28,1200,8
2024-01-04,07,639,서울시립대 후문,정기,M,20대,1,22.87,0.18,770,3
2024-01-04,07,265,영등포유통상가 사거리,정기,M,20대,1,101.69,0.74,3210,21
2024-01-04,07,221,여의도초교 앞,정기,M,20대,1,24.4,0.18,790,3
2024-01-04,07,301,경복궁역 7번출구 앞,정기,M,30대,2,96.94,0.78,3350,12
2024-01-04,07,302,경복궁역 4번출구 뒤,정기,M,30대,1,21.9,0.18,790,3
2024-01-04,07,306,광화문역 7번출구 앞,정기,M,30대,1,31.64,0.22,940,18
2024-01-04,07,311,서울광장 옆,정기,M,30대,2,50.47,0.41,1770,8
2024-01-04,07,327,낙원상가 옆,정기,M,30대,1,35.01,0.32,1360,8
2024-01-04,07,329,청계2가 사거리 옆,정기,M,30대,1,31.92,0.29,1240,6
2024-01-04,07,334,종로3가역 2번출구 뒤,정기,M,30대,1,56.43,0.44,1900,10
2024-01-04,07,335,종로3가역 15번출구 앞,정기,M,30대,1,22.68,0.16,690,6
2024-01-04,07,339,종로4가 사거리,정기,M,30대,2,39.27,0.28,1210,4
2024-01-04,07,340,혜화동 로터리,정기,M,30대,1,13.58,0.11,490,2
2024-01-04,07,342,대학로 마로니에공원,정기,M,30대,1,89.65,0.68,2940,14
2024-01-04,07,343,예일빌딩(율곡로) 앞,정기,M,30대,1,79.41,0.63,2710,19
2024-01-04,07,353,재동초교 앞 삼거리,정기,M,30대,1,35.52,0.32,1380,5
2024-01-04,07,354,포르투갈 대사관 앞,정기,M,30대,1,57.92,0.45,1950,8
2024-01-04,07,358,성대입구 사거리,정기,M,30대,2,72.86,0.55,2340,10
2024-01-04,07,378,청계7가 사거리,정기,M,30대,1,34.21,0.28,1200,4
2024-01-04,07,383,신당역 12번 출구 뒤,정기,M,30대,1,31.92,0.29,1240,6
2024-01-04,07,151,망원1동주민센터,정기,M,30대,1,55.08,0.5,2140,12
2024-01-04,07,153,성산2교 사거리,정기,M,30대,1,73.46,0.61,2650,17
2024-01-04,07,157,애오개역 4번출구 앞,정기,M,30대,1,44.26,0.29,1270,7
2024-01-04,07,165,중앙근린공원,정기,M,30대,1,29.15,0.21,920,3
2024-01-04,07,121,마포소방서 앞,정기,M,30대,1,52.24,0.45,1940,8
2024-01-04,07,525,한양대병원사거리,정기,M,30대,1,98.13,0.68,2950,11
2024-01-04,07,526,용답토속공원 앞,정기,M,30대,1,134.24,0.79,3390,16
2024-01-04,07,529,장한평역 8번 출구 앞,정기,M,30대,1,20.69,0.16,670,3
2024-01-04,07,535,응봉삼거리,정기,M,30대,2,78.94,0.63,2740,13
2024-01-04,07,549,아차산역 3번출구,정기,M,30대,1,44.43,0.43,1870,9
2024-01-04,07,126,서강대 후문 옆,정기,M,30대,1,32.16,0.27,1160,4
2024-01-04,07,238,제2구민체육센타 앞,정기,M,30대,1,21.5,0.14,610,4
2024-01-04,07,244,영등포삼환아파트 앞,정기,M,30대,3,94.81,0.83,3550,37
2024-01-04,07,247,당산역 10번출구 앞,정기,M,30대,1,227.6,1.4,6050,24
2024-01-04,07,259,대방역6번출구,정기,M,30대,1,64.45,0.5,2170,10
2024-01-04,07,802,한강진역 2번 출구 앞,정기,M,30대,1,17.09,0.12,520,1
2024-01-04,07,385,종각역 5번출구,정기,M,30대,1,32.09,0.26,1110,4
2024-01-04,07,183,하늘채코오롱아파트 건너편,정기,M,30대,1,38.13,0.27,1160,6
2024-01-04,07,184,SK망원동주유소 건너편,정기,M,30대,1,39.92,0.33,1440,7
2024-01-04,07,185,마포 신수공원 앞,정기,M,30대,1,31.47,0.32,1370,5
2024-01-04,07,195,모래내고가차도,정기,M,30대,1,48.32,0.34,1470,5
2024-01-04,07,561,서울숲역 2번출구 앞,정기,M,30대,1,29.78,0.22,940,5
2024-01-04,07,562,군자지하보도 앞,정기,M,30대,1,23.44,0.17,740,3
2024-01-04,07,567,성수역 2번출구 앞,정기,M,30대,2,75.71,0.55,2390,11
2024-01-04,07,568,청계8가사거리 부근,정기,M,30대,1,14.41,0.12,520,2
2024-01-04,07,580,신금호역 3번출구 뒤,정기,M,30대,1,375.11,2.93,12630,45
2024-01-04,07,622,전농사거리 교통섬,정기,M,30대,1,50.05,0.37,1580,6
2024-01-04,07,628,휘봉고등학교 앞,정기,M,30대,1,159.85,1.44,6210,22
2024-01-04,07,636,세종대왕기념관 교차로,정기,M,30대,1,61,0.55,2370,14
2024-01-04,07,637,KAIST 경영대학 앞,정기,M,30대,1,28.94,0.27,1160,4
2024-01-04,07,264,교보생명보험 앞,정기,M,30대,1,99.77,0.75,3230,17
2024-01-04,07,903,은평뉴타운 아이파크,정기,M,30대,1,63.36,0.37,1600,4
2024-01-04,07,904,은평뉴타운 푸르지오,정기,M,30대,1,55.99,0.47,2020,7
2024-01-04,07,103,망원역 2번출구 앞,정기,M,30대,1,49.9,0.42,1800,8
2024-01-04,07,206,KBS 앞,정기,M,30대,2,45.02,0.35,1510,8
2024-01-04,07,211,여의도역 4번출구 옆,정기,M,30대,2,38.49,0.29,1220,5
2024-01-04,07,212,여의도역 1번출구 옆,정기,M,30대,1,60.54,0.45,1960,12
2024-01-04,07,219,롯데캐슬엠파이어 옆,정기,M,30대,1,28.51,0.21,900,3
2024-01-04,07,221,여의도초교 앞,정기,M,30대,4,125.05,0.97,4220,21
2024-01-04,07,223,진주아파트상가 앞,정기,M,30대,1,43.8,0.32,1400,7
2024-01-04,07,207,여의나루역 1번출구 앞,정기,M,30대,2,58.35,0.51,2190,7
2024-01-04,07,403,부엉이공원 앞,정기,M,30대,1,46.85,0.39,1690,7
2024-01-04,07,106,합정역 7번출구 앞,정기,M,30대,1,47.2,0.35,1490,10
2024-01-04,07,415,DMC역 9번출구 앞,정기,M,30대,1,28.83,0.24,1040,6
2024-01-04,07,302,경복궁역 4번출구 뒤,정기,M,40대,1,30.55,0.31,1330,5
2024-01-04,07,115,사루비아 빌딩 앞,정기,M,40대,1,26.89,0.23,970,4
2024-01-04,07,306,광화문역 7번출구 앞,정기,M,40대,1,22.14,0.2,860,6
2024-01-04,07,311,서울광장 옆,정기,M,40대,1,30.97,0.27,1150,8
2024-01-04,07,332,을지로2가 사거리 남측,정기,M,40대,1,26.25,0.18,780,5
2024-01-04,07,340,혜화동 로터리,정기,M,40대,2,291.32,2.19,9410,42
2024-01-04,07,341,혜화역 3번출구 뒤,정기,M,40대,1,29.11,0.24,1050,4
2024-01-04,07,345,서울보증보험본사 앞,정기,M,40대,1,84.74,0.5,2140,10
2024-01-04,07,349,사직동주민센터,정기,M,40대,1,44.09,0.3,1310,6
2024-01-04,07,350,KEB 하나은행(내자동 지점) 앞,정기,M,40대,1,29.94,0.25,1080,4
2024-01-04,07,352,중앙고입구 삼거리,정기,M,40대,1,70.73,0.44,1880,8
2024-01-04,07,142,아현역 4번출구 앞,정기,M,40대,1,79,0.66,2850,13
2024-01-04,07,148,용강동 주민센터 앞,정기,M,40대,2,226.22,1.61,6920,34
2024-01-04,07,168,남가좌동 사거리,정기,M,40대,1,89.26,0.75,3220,15
2024-01-04,07,169,북가좌 삼거리,정기,M,40대,1,46.65,0.36,1550,6
2024-01-04,07,601,용신동주민센터,정기,M,40대,1,36.62,0.32,1360,6
2024-01-04,07,236,문래동자이아파트 앞,정기,M,40대,1,60.49,0.47,2010,8
2024-01-04,07,238,제2구민체육센타 앞,정기,M,40대,1,95.04,0.58,2500,16
2024-01-04,07,703,오목교역 7번출구 앞,정기,M,40대,1,25.79,0.2,880,4
2024-01-04,07,185,마포 신수공원 앞,정기,M,40대,1,38.45,0.31,1330,5
2024-01-04,07,567,성수역 2번출구 앞,정기,M,40대,1,31.36,0.21,900,3
2024-01-04,07,636,세종대왕기념관 교차로,정기,M,40대,1,35.26,0.32,1370,7
2024-01-04,07,642,신답역 사거리,정기,M,40대,1,46.25,0.34,1460,7
2024-01-04,07,822,이촌1동 마을공원,정기,M,40대,1,122.01,1.1,4740,19
2024-01-04,07,903,은평뉴타운 아이파크,정기,M,40대,1,45.71,0.36,1560,6
2024-01-04,07,933,LG서비스 역촌점,정기,M,40대,1,35.6,0.23,1010,5
2024-01-04,07,212,여의도역 1번출구 옆,정기,M,40대,1,15.3,0.1,420,1
2024-01-04,07,215,여의도고교 앞,정기,M,40대,1,34.33,0.24,1020,5
2024-01-04,07,216,삼부아파트1동 앞,정기,M,40대,1,26.51,0.24,1030,5
2024-01-04,07,221,여의도초교 앞,정기,M,40대,1,59.99,0.47,2020,8
2024-01-04,07,223,진주아파트상가 앞,정기,M,40대,1,17.46,0.11,490,2
